-5,25.0
-4.9,24.010000000000005
-4.800000000000001,23.040000000000006
-4.700000000000001,22.09000000000001
-4.600000000000001,21.160000000000014
-4.500000000000002,20.250000000000018
-4.400000000000002,19.360000000000017
-4.3000000000000025,18.49000000000002
-4.200000000000003,17.640000000000025
-4.100000000000003,16.810000000000027
-4.0000000000000036,16.00000000000003
-3.9000000000000035,15.210000000000027
-3.8000000000000034,14.440000000000026
-3.7000000000000033,13.690000000000024
-3.600000000000003,12.960000000000022
-3.500000000000003,12.250000000000021
-3.400000000000003,11.56000000000002
-3.300000000000003,10.89000000000002
-3.200000000000003,10.240000000000018
-3.1000000000000028,9.610000000000017
-3.0000000000000027,9.000000000000016
-2.9000000000000026,8.410000000000014
-2.8000000000000025,7.840000000000014
-2.7000000000000024,7.290000000000013
-2.6000000000000023,6.760000000000012
-2.500000000000002,6.2500000000000115
-2.400000000000002,5.7600000000000104
-2.300000000000002,5.29000000000001
-2.200000000000002,4.840000000000009
-2.100000000000002,4.410000000000008
-2.0000000000000018,4.000000000000007
-1.9000000000000017,3.6100000000000065
-1.8000000000000016,3.2400000000000055
-1.7000000000000015,2.890000000000005
-1.6000000000000014,2.5600000000000045
-1.5000000000000013,2.250000000000004
-1.4000000000000012,1.9600000000000035
-1.3000000000000012,1.690000000000003
-1.200000000000001,1.4400000000000026
-1.100000000000001,1.2100000000000022
-1.0000000000000009,1.0000000000000018
-0.9000000000000009,0.8100000000000016
-0.8000000000000009,0.6400000000000015
-0.700000000000001,0.4900000000000013
-0.600000000000001,0.36000000000000115
-0.500000000000001,0.250000000000001
-0.400000000000001,0.1600000000000008
-0.30000000000000104,0.09000000000000062
-0.20000000000000104,0.04000000000000042
-0.10000000000000103,0.010000000000000207
-1.0269562977782698e-15,1.0546392375464504e-30
0.09999999999999898,0.009999999999999796
0.19999999999999898,0.03999999999999959
0.299999999999999,0.0899999999999994
0.399999999999999,0.15999999999999923
0.499999999999999,0.249999999999999
0.599999999999999,0.35999999999999877
0.699999999999999,0.48999999999999855
0.7999999999999989,0.6399999999999983
0.8999999999999989,0.809999999999998
0.9999999999999989,0.9999999999999978
1.099999999999999,1.2099999999999977
1.199999999999999,1.4399999999999977
1.2999999999999992,1.6899999999999977
1.3999999999999992,1.959999999999998
1.4999999999999993,2.2499999999999982
1.5999999999999994,2.5599999999999983
1.6999999999999995,2.8899999999999983
1.7999999999999996,3.2399999999999984
1.8999999999999997,3.609999999999999
1.9999999999999998,3.999999999999999
2.0999999999999996,4.409999999999998
2.1999999999999997,4.839999999999999
2.3,5.289999999999999
2.4,5.76
2.5,6.25
2.6,6.760000000000001
2.7,7.290000000000001
2.8000000000000003,7.840000000000002
2.9000000000000004,8.410000000000002
3.0000000000000004,9.000000000000004
3.1000000000000005,9.610000000000003
3.2000000000000006,10.240000000000004
3.3000000000000007,10.890000000000004
3.400000000000001,11.560000000000006
3.500000000000001,12.250000000000007
3.600000000000001,12.960000000000006
3.700000000000001,13.690000000000008
3.800000000000001,14.440000000000008
3.9000000000000012,15.21000000000001
4.000000000000001,16.000000000000007
4.1000000000000005,16.810000000000006
4.2,17.64
4.3,18.49
4.3999999999999995,19.359999999999996
4.499999999999999,20.249999999999993
4.599999999999999,21.15999999999999
4.699999999999998,22.089999999999986
4.799999999999998,23.03999999999998
4.899999999999998,24.009999999999977
